planet_name,aliases,period_days,period_err_days,t0_bjd_tdb,t0_err_days,duration_hours,duration_err_hours,depth_ppt,depth_err_ppt,rp_rs,rp_rs_err,model_depth_ppt,a_rs,a_rs_err,inclination_deg,inclination_err_deg,ecc,ecc_err,omega_deg,omega_err_deg,stellar_teff_k,stellar_teff_err_k,stellar_logg,stellar_logg_err,stellar_feh,stellar_feh_err,ra_deg,dec_deg,time_reference,source,notes
"EPIC 212297394 b",EPIC212297394b;EPIC212297394,2.289363,0.0002415,2457217.96319,0.004815,1.88,0.165,0.535,0.04200000000000001,0.0169,0.0012,0.2856099999999999,8.53,1.4849999999999999,,,,,,,5171,151,4.55,0.03,-0.03,0.155,207.2061241,-17.6098985,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"EPIC 212297394 c",EPIC212297394c;EPIC212297394,5.213965,0.000442,2457222.478879,0.00356,2.62,0.11,0.828,0.046,0.0258,0.00145,0.66564,14.45,2.24,,,,,,,5171,151,4.55,0.03,-0.03,0.155,207.2061241,-17.6098985,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"EPIC 212424622 b",EPIC212424622b;EPIC212424622,18.0983,0.0059,2457263.2616,0.007949999999999999,4.32,0.348,0.298,0.027499999999999997,0.0148,0.0012000000000000001,0.21904,27.9,7.75,,,,,,,5782.33,59.68,4.29996,0.0802765,,,202.3313765,-14.3594358,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"EPIC 212587672 b",EPIC212587672b;EPIC212587672,15.28078,0.00011850000000000001,2457227.644991,0.0044954999999999995,3.46,0.20500000000000002,0.187,0.015500000000000002,0.0117,0.0007999999999999999,0.13689,30.75,5.945,,,,,,,6004,77.5,4.45,0.035,-0.18,0.06,205.4445125,-10.8625468,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"EPIC 212587672 c",EPIC212587672c;EPIC212587672,23.228555,6.950000000000001E-05,2457237.042492,0.00186,3.25,0.11,0.506,0.027499999999999997,0.0215,0.0012,0.46224999999999994,50.74,10.175,89.42115,0.72389,,,,,6004,77.5,4.45,0.035,-0.18,0.06,205.4445125,-10.8625468,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"EPIC 212624936 c",EPIC212624936c;EPIC212624936,11.811437,0.00011,2457233.78707,0.0031,2.064,0.156,0.722,0.043,0.0226,0.00165,0.51076,41,7.5,90,0.95,,,,,5765,170,4.4,0.07,-0.39,0.25,210.6376171,-10.0236852,HJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"EPIC 212737443 b",EPIC212737443b;EPIC212737443,13.603,0.0013,2457234.97,0.004,2.976,0.12,1.1,0.08448,0.0352,0.0012,1.2390400000000001,31.994,0.646,89.071,0.161,0.2,0.2,,,4684,79,4.622,0.024,-0.137,0.127,204.2215065,-7.3180577,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"EPIC 212737443 c",EPIC212737443c;EPIC212737443,65.55,0.0089,2457227.79,0.005,4.608,0.24,1.1,0.11712000000000002,0.0366,0.0016,1.33956,91.172,1.82,89.63,0.044,0.2,0.2,,,4684,79,4.622,0.024,-0.137,0.127,204.2215065,-7.3180577,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"EPIC 220554210 c",EPIC220554210c;K2282,0.70531,3.7E-05,2457466.1131,0.00205,1.704,0.14400000000000002,0.262,0.0165,0.0145,0.000875,0.21025000000000002,3,0.4,91.3,10,,,,,5499,109,4.5,0.04,-0.23,0.16,13.4321524,7.9952914,HJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"EPIC 220674823 b",EPIC220674823b;EPIC220674823,0.57130782,5.650000000000001E-07,2459473.5712,0.00195,1.599,0.0251,0.2847,0.0072499999999999995,0.0148,0.0003,0.21904,2.858,0.0485,88.5,1.35,0,,,,5578,46,4.408,0.017,-0.005,0.059,13.0800239,10.7947051,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"EPIC 220674823 c",EPIC220674823c;EPIC220674823,13.340603,2.1E-05,2459473.5249,0.0029,3.7822,0.61635,0.903,0.0245,0.025,0.0007,0.6250000000000001,23.35,0.395,89.34,0.42000000000000004,0.18,0.043,178,66,5578,46,4.408,0.017,-0.005,0.059,13.0800239,10.7947051,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"EPIC 228836835 b",EPIC228836835b;EPIC228836835,0.728113,6.3E-05,2457585.45061,0.0013,0.7992,,0.68,0.14352,0.0299,0.0024000000000000002,0.89401,6.4,1.5,89.7,6,,,,,3782,152,5,0.07,-0.18,0.25,189.5748998,-5.2446247,HJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"EPIC 229004835 b",EPIC229004835b;EPIC229004835,16.141132,1.9E-05,2457920.44584,0.0008,2.1,,0.36,0.03128,0.0184,0.0008500000000000001,0.33856,54.6,7.75,88.08,0.25,0.23,,,,5868,60,4.47031,0.07739,-0.12,0.05,186.4860415,-1.4047214,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"EPIC 246851721 b",EPIC246851721b;EPIC246851721,6.180235,1.4E-05,2457865.11032,0.0001,4.10808,0.01788,4.640000000000001,0.35000000000000003,0.0681,0.00255,4.63761,9.8,0.17,86.21,0.17,,,,,6202,51,4.157,0.016,0.141,0.0835,78.9198197,16.2786991,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"EPIC 248847494 b",EPIC248847494b;EPIC248847494,3650,1205,2457967.17,0.01,53.6,5.6,1.7999999999999998,0.168,0.042,0.002,1.7640000000000002,,,89.87,0.025,0,,,,4898,68,3.52,,-0.23,0.04,159.3890808,11.8427484,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"EPIC 249893012 b",EPIC249893012b;EPIC249893012,3.5951,0.0003,2457994.396,0.005,4.33,0.16499999999999998,0.10815999999999999,0.008320000000000001,0.0104,0.0004,0.10815999999999999,5.93,0.78,86.14,3.05,0.06,0.06,225,95,5430,85,3.99,0.03,0.2,0.05,228.2482353,-16.7246474,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"EPIC 249893012 c",EPIC249893012c;EPIC249893012,15.624,0.001,2457998.841,0.003,6.37,0.135,0.38808999999999994,0.02758,0.0197,0.0007,0.38808999999999994,15.79,2.0700000000000003,87.94,0.895,0.07,0.065,217,135,5430,85,3.99,0.03,0.2,0.05,228.2482353,-16.7246474,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"EPIC 249893012 d",EPIC249893012d;EPIC249893012,35.747,0.005,2458008.652,0.003,9.56,0.135,0.44521000000000005,0.01899,0.0211,0.00045,0.44521000000000005,27.42,3.5900000000000003,89.47,0.43,0.15,0.16,181,71,5430,85,3.99,0.03,0.2,0.05,228.2482353,-16.7246474,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"G 9-40 b",G940b;G940,5.7459982,2E-06,2459503.32682,0.00042,1.693,0.0655,3.65,6.510000000000001E-05,0.0575,0.00075,3.3062500000000004,30.46,0.71,89.03,0.1,0,,90,,3395,51,4.84,0.04,-0.07,0.16,134.7188514,21.0747961,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"GJ 1132 b",GJ1132b;GJ1132,1.62892911,2.95E-07,2459280.98988,0.00013,0.76646,0.00215,2.443,0.014499999999999999,0.04943,0.00015,2.4433249,15.26,0.52,88.16,0.185,0.0118,0.02845,-95.8,67.75,3229,70,5.037,0.03,-0.17,0.15,153.7090696,-47.1549358,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"GJ 1214 b",GJ1214b;GJ1214,1.580404531,1.7499999999999998E-08,2459639.7812619,8.95E-06,0.86966,0.0011,13.43,0.0375,0.11589,0.00016,13.430492100000002,14.97,0.13,88.98,0.0895,0.0062,0.006150000000000001,77,34.25,3101,43,5.0286,0.0083,0.24,0.11,258.8313991,4.9606795,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"GJ 1252 b",GJ1252b;GJ1252,0.5182331,8.4E-06,2458668.09744,0.00091,0.724,0.013,0.8318920000000001,0.0407685,0.02802,0.0009,0.7851203999999999,5.03,0.27,85,1.9500000000000002,0,,90,,3458,136.5,4.83,0.03,0.1,0.1,306.9286462,-56.4622865,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"GJ 143 b",GJ143b;GJ143,35.61253,0.00061,2458385.92502,0.000545,3.23,0.0395,1.3976487000000002,0.021002999999999997,0.035,0.0010500000000000002,1.225,60.1,3.25,89.33,0.13,0.188,0.077,98,19,4640,100,4.613,0.056499999999999995,0.003,0.06,51.7501882,-63.500166,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"GJ 238 b",GJ238b;GJ238,1.7446999,1.85E-06,2458326.98222,0.00067,1.239,0.018,0.1604643,0.0084271,0.01204,0.00023,0.1449616,,,89.99,0.795,,,,,3485,140,4.85243,0.061474,0.15,0.1,98.454881,-58.5250316,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"GJ 3090 b",GJ3090b;GJ3090,2.85310198,8.2E-07,2458356.15322,0.00023,1.281,0.024,1.5471069000000002,0.0538963,0.0379,0.00125,1.4364100000000002,13.18,0.42,86.9,0.2,0.25,,90,,3707,32,4.727,0.029,0.12,0.06,20.4384281,-46.7147234,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"GJ 341 b",GJ341b;GJ341,7.57686,2.7E-05,2459301.771,0.002,2.23,0.1,0.289,0.0321517,0.016,0.0008,0.256,24.5,3,89.24,0.745,0,,,,3770,40,4.72,0.02,-0.16,0.09,140.3993759,-60.2811692,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"GJ 3470 b",GJ3470b;GJ3470,3.3366496,3.6000000000000003E-06,2455983.70421,,1.8984,0.012,6.765870400000001,0.0430821,0.07642,0.00037,5.8400164,13.98,0.24000000000000002,89.13,0.30000000000000004,0.017,0.014,1.7,1.08,3600,100,4.695,0.046,0.2,0.1,119.7735021,15.391209,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"GJ 3473 b",GJ3473b;GJ3473,1.1980035,1.85E-06,2458492.20408,0.00042500000000000003,0.95,0.014499999999999999,1.1503177,0.09333179999999999,0.03184,0.00068,1.0137856,9.39,0.2,87.95,0.45999999999999996,0,,,,3347,54,4.81,0.06,0.11,0.19,120.5936065,3.3371629,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"GJ 357 b",GJ357b;GJ357,3.9306,2E-06,2459272.6757,0.0004,1.291,0.123,0.9550000000000001,0.062,0.0309,0.001,0.95481,22.89,1.211,89.228,0.483,,,,,3505,51,4.94,0.07,-0.12,0.16,144.0074644,-21.6650634,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"GJ 367 b",GJ367b;GJ367,0.3219225,2E-07,2458544.13635,0.0004,0.629,0.008,0.212,0.041999999999999996,0.01399,0.00028,0.1957201,3.41,0.065,79.89,0.86,0.06,0.05500000000000001,66,74.5,3522,70,4.776,0.026,-0.01,0.12,146.121464,-45.7790165,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"GJ 3929 b",GJ3929b;GJ3929,2.616235,5E-06,2458956.3962,0.0005,1.19,0.02,1.1206014,0.0900195,0.0156,0.0003,0.24335999999999997,16.8,0.5,88.442,0.008,0,,90,,3384,88,4.89,0.05,-0.02,0.12,239.5775678,35.4081141,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"GJ 436 b",GJ436b;GJ436,2.64388312,5.7E-07,2454510.80162,7E-05,1.00536,0.00336,6.818999999999999,0.028,0.0822,0.0010500000000000002,6.7568399999999995,13.73,0.445,86.44,0.165,0.13827,0.00018,351,0.03,3586.11,36.37,4.792,0.0455,0.0991,0.0785,175.5505363,26.7030669,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"GJ 486 b",GJ486b;GJ486,1.46712127,3.3E-07,2459939.071602,1E-05,1.0158,0.00091,1.3871,0.0043,0.037244,5.75E-05,1.387115536,11.38,0.11199999999999999,89.39,0.415,0.00086,0.001015,14,73.5,3317,36.5,4.9111,0.0089,-0.15,0.125,191.981531,9.7494181,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"GJ 806 b",GJ806b;GJ806,0.9263237,9E-07,2459445.57371,0.00015,0.93,0.01,0.9520000000000001,0.0890184,0.0294,0.0004,0.86436,7.3,0.13,87.7,0.55,,,,,3600,16,4.98,0.12,-0.28,0.07,311.2697002,44.5002351,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"GJ 9827 b",GJ9827b;GJ9827,1.208974,1E-06,2457738.8259,0.0005,1.25976,0.0174,0.586,0.020999999999999998,0.024,0.0004,0.5760000000000001,6.719,0.08299999999999999,87.6,1.29,0,,,,4236,12,4.719,0.013,-0.29,0.03,351.7717763,-1.2853435,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"GJ 9827 c",GJ9827c;GJ9827,3.648103,1.15E-05,2457742.2,0.0014,1.8264,0.0264,0.361,0.013500000000000002,0.01887,0.00034,0.3560769000000001,14.04,0.17,89.09,0.64,0,,,,4236,12,4.719,0.013,-0.29,0.03,351.7717763,-1.2853435,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"GJ 9827 d",GJ9827d;GJ9827,6.20183,3E-06,2460265.10196,6E-05,1.2264,0.0252,0.957,0.0385,0.03093,0.00062,0.9566648999999999,19.739,0.736,87.41,0.1,0,,,,4236,12,4.7,0.05,-0.29,0.03,351.7717763,-1.2853435,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"GPX-1 b",GPX1b;GPX1,1.744579,8E-06,2458770.23823,0.0004,2.09,0.05,9,0.3,0.095,0.002,9.025,4.67,0.43500000000000005,79.9,0.6499999999999999,0,,,,7000,200,4.27,0.05,0.35,0.1,38.3691648,56.025708,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Gaia-1 b",Gaia1b;Gaia1,3.052524,1.7E-05,2458468.68524,0.00057,2.2564388,0.059386,15.8532048,0.3689638,0.12590951036359405,,15.8532048,,,85.73,0.43999999999999995,,,,,5470,110,4.43994,0.082036,,,90.6436658,-0.5771099,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Gaia-2 b",Gaia2b;Gaia2,3.6915224,3.9E-06,2458843.98875,0.00019,2.720758,0.0227635,16.3160232,0.1089792,0.12773418962830588,,16.3160232,,,85.21,0.25,,,,,5720,84,4.37355,0.074598,,,110.7353308,67.2526565,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"Gliese 12 b",Gliese12b;Gliese12,12.761418,5.75E-05,2460033.16351,0.000875,1.2,0.09,1.2152496,0.2498446,0.0323,0.00145,1.04329,55.2,2.6,89.25,0.08499999999999999,0.24,0.13,-16,54.5,3328,78,5.25,0.09,-0.24,0.09,3.9579137,13.5576175,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"HAT-P-1 b",HATP1b;HATP1,4.46529976,5.5E-07,2453979.93202,0.00024,2.85,0.012240000000000001,14.44,0.23536,0.11802,0.00018,13.928720400000001,9.853,0.071,85.634,0.056,0,,253.1,2,5980,49,4.359,0.014,0.13,0.008,344.4453632,38.674919,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"HAT-P-11 b",HATP11b;HATP11,4.888,0.0001,2454957.8132067,5.2500000000000006E-06,2.35562,0.0009350000000000001,4.3421,0.0022,0.057989,4.1E-05,3.362724121,16.7184,0.0515,89.027,0.068,0.251,0.046,28,11,4653,34,4.663,0.012,0.31,0.05,297.7101763,48.0818635,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"HAT-P-12 b",HATP12b;HATP12,3.2130598,2.1E-06,2454419.19556,0.0002,2.3376,0.0144,19.77,0.365,0.1406,0.0013,19.76836,11.77,0.18,89,0.4,0,,354.3,2.1,4650,60,4.61,0.01,-0.29,0.05,209.3886452,43.49331,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"HAT-P-13 b",HATP13b;HATP13,2.91625,1.5E-05,2454779.92976,0.00075,3.28681,0.0285336,7.2577025,0.0462789,0.08389,0.00081,7.037532100000002,5.8928,0.25045,83.4,0.68,0.0133,0.0041,210,31.5,5653,90,4.07,0.02,0.46,0.07,129.8823772,47.3519076,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"HAT-P-14 b",HATP14b;HATP14,4.62767,5E-06,2457304.81275,0.00015,2.1888,0.0408,6.5,0.24,0.0793,0.001,6.288489999999999,8.9,0.36,83.5,0.3,0.11,0.01,106.1,2.55,6600,90,4.25,0.03,0.11,,260.1161719,38.2421682,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"HAT-P-15 b",HATP15b;HATP15,10.8635,2.7E-05,2456159.44417,0.00017,5.484,0.036,10,0.18,0.1019,0.0009,10.383610000000001,19.25,0.77,89.1,0.2,0.19,0.02,262,1,5568,90,4.38,0.03,0.22,,66.248142,39.460602,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
