planet_name,aliases,period_days,period_err_days,t0_bjd_tdb,t0_err_days,duration_hours,duration_err_hours,depth_ppt,depth_err_ppt,rp_rs,rp_rs_err,model_depth_ppt,a_rs,a_rs_err,inclination_deg,inclination_err_deg,ecc,ecc_err,omega_deg,omega_err_deg,stellar_teff_k,stellar_teff_err_k,stellar_logg,stellar_logg_err,stellar_feh,stellar_feh_err,ra_deg,dec_deg,time_reference,source,notes,catalogue_type,depth_source,rprs_source,geometry_source,stellar_source,exoclock_priority,exoclock_total_observations,exoclock_recent_observations,exoclock_current_oc_min,exoclock_min_telescope_inches,v_mag,r_mag,gaia_g_mag
HIP116454b,HIP116454b,9.1004,0.00012,2460110.7869,0.0033,1.7,,0.8377898318128185,,0.0311,,0.8377898318128185,27.2,,88.43,,0.205,,90.0,,5089.0,,4.59,,,,353.9553541666666,0.44551222222222225,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,3.0,,0.0,51.45,10.162,9.6,9.932
HIP41378e,HIP41378e,514.0,452.0,2457142.0194,0.001,13.17,,1.573728592055068,,0.0369,,1.573728592055068,280.0,,89.91,,0.0,,90.0,,6199.0,,4.18,,,,126.61603833333332,10.080370555555556,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,0.0,,0.0,17.13,8.92,8.62,8.81
HIP41378f,HIP41378f,1084.1616,0.0004,2457186.9142,0.0004,18.97,,5.2544614613236895,,0.06602,,5.2544614613236895,460.0,,89.98,,0.0,,90.0,,6199.0,,4.18,,,,126.61603833333332,10.080370555555556,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,0.0,,0.0,5.03,8.92,8.62,8.81
HIP65Ab,HIP65Ab,0.980972159,5e-08,2459014.746691,3.6e-05,0.77,,6.5546072553099854,,0.28603,,6.5546072553099854,5.289,,77.18,,0.0,,90.0,,4590.0,,4.61,,,,0.18712208333333336,-54.830514722222226,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,medium,142.0,,-0.04,9.74,11.13,10.32,10.59
HIP67522b,HIP67522b,6.959503,1.6e-05,2458604.02371,0.00036,4.89,,5.446843700574355,,0.0667,,5.446843700574355,11.7,,89.34,,0.059,,90.0,,5675.0,,4.244,,,,207.526165,-40.83579944444445,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,0.0,,0.0,6.16,9.8,9.408,9.633
HIP94235b,HIP94235b,7.713071,1.2e-05,2459816.89223,0.00082,2.6,,0.6905369974100628,,0.0253,,0.6905369974100628,15.7,,87.14,,0.32,,90.0,,5991.0,,4.46,,,,287.7410429166667,-60.27220138888889,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,5.0,,0.0,44.7,8.284,7.949,8.16
HR858b,HR858b,3.585266,1.7e-05,2458903.961,0.0016,2.82,,0.2302320018434667,,0.0146,,0.2302320018434667,7.87,,85.5,,0.0,,90.0,,6201.0,,4.26,,,,42.98436,-30.81451638888889,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,16.0,,0.0,114.32,6.382,6.057,6.248
K2-107b,K2107b,3.3139202,1.2e-06,2457370.80298,0.00012,3.29,,6.609505559648676,,0.083,,6.609505559648676,5.68,,81.9,,0.0,,90.0,,6030.0,,4.07,,,,284.98538375000004,-22.293401111111113,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,14.0,,5.08,11.8,12.92,12.531,12.767
K2-113b,K2113b,5.8176,2.3e-06,2457916.47157,0.00037,3.09,,8.28244731580452,,0.0911,,8.28244731580452,11.4,,86.21,,0.0,,90.0,,5627.0,,4.4,,,,19.449294166666665,6.868901388888889,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,21.0,,-1.11,13.98,13.68,13.63,13.504
K2-115b,K2115b,20.273017,1.2e-05,2458312.71532,0.00068,4.03,,17.474116908232418,,0.1254,,17.474116908232418,32.4,,88.82,,0.14,,90.0,,5560.0,,4.46,,,,126.55343125,12.281944166666667,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,19.0,,-2.76,7.82,13.362,12.972,13.2
K2-116b,K2116b,4.654882,3.3e-05,2457170.8131,0.0043,2.22,,0.1473545881977012,,0.01126,,0.1473545881977012,13.8,,87.8,,0.0,,90.0,,4348.35,,4.624,,,,336.1515933333333,-11.578690277777778,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,8.0,,0.0,326.23,10.758,10.48,10.328
K2-121b,K2121b,5.18575338,5.3e-07,2458139.225432,6.9e-05,2.12,,13.65692453056544,,0.109,,13.65692453056544,14.46,,87.2,,0.22,,90.0,,4471.4,,4.52,,,,126.936725,17.57939,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,80.0,,1.14,7.85,13.32,12.98,12.925
K2-129b,K2129b,8.2395,0.0003,2457335.0098,0.001,1.56,,0.8285871653905819,,0.0266,,0.8285871653905819,34.4,,89.2,,0.13,,90.0,,3459.1,,4.88,,,,289.14830333333333,-25.64497972222222,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,6.0,,0.0,150.5,13.63,13.387,12.462
K2-132b,K2132b,9.172476,4.8e-05,2457810.315,0.0027,7.94,,0.7917756520929853,,0.0279,,0.7917756520929853,4.8,,77.5,,0.29,,90.0,,4840.0,,3.3,,,,182.1663895833333,-8.747179444444443,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,6.0,,0.0,61.52,11.897,11.377,11.64
K2-136c,K2136c,17.307067,1.8e-05,2458089.63066,0.00058,3.61,,2.070180797472454,,0.04132,,2.070180797472454,34.8,,89.3,,0.0,,90.0,,4364.0,,4.63,,,,67.41247416666667,22.882720555555554,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,10.0,,0.0,23.17,11.2,10.9,10.855
